"조사연도","가구고유번호(MD제공용)","가구원고유번호(MD제공용)","[가구원 정보] 성별","[가구원 정보] 만나이","[가구원 정보] 가구주와의 관계","[가구원 정보] 동거여부","[가구원 정보] 교육정도_최종학력","[가구원 정보] 교육정도_수료여부","[가구원 정보] 혼인상태","[가구원 정보] 종사상 지위","[가구원 정보] 등록장애인 여부(2013년~)","[가구원 정보] 귀화·인지에 의한 국적취득 또는 외국인 여부(2013년~)"
2019,012600151,012600151001,2,78,1,1,2,3,3,7,2,2
2019,012600181,012600181001,2,43,1,2,3,1,4,2,2,2
2019,012600181,012600181002,2,19,3,2,4,1,1,2,2,2
2019,012600181,012600181003,1,17,3,2,4,2,1,7,2,2
2019,012600191,012600191001,1,59,1,2,5,1,2,1,2,2
2019,012600191,012600191002,2,58,2,2,4,1,2,2,2,2
2019,012600191,012600191003,2,30,3,2,5,1,1,1,2,2
2019,012600201,012600201001,1,45,1,2,5,1,2,4,2,2
2019,012600201,012600201002,2,56,2,2,4,1,2,7,2,2
2019,012600211,012600211001,1,45,1,2,5,1,2,1,2,2
2019,012600211,012600211002,2,40,2,2,4,1,2,7,2,2
2019,012600211,012600211003,2,13,3,2,2,2,,,2,2
2019,012600211,012600211004,1,4,3,2,1,,,,2,2
2019,012600211,012600211005,2,2,3,2,1,,,,2,2
2019,012600221,012600221001,1,66,2,2,4,1,2,1,2,2
2019,012600221,012600221002,2,57,1,2,4,1,2,6,2,2
2019,012600221,012600221003,1,32,3,4,6,2,1,7,2,2
2019,012600241,012600241001,1,59,1,2,4,1,2,1,2,2
2019,012600241,012600241002,2,52,2,2,7,1,2,6,2,2
2019,012600241,012600241003,2,29,3,2,7,1,1,1,2,2
2019,012600241,012600241004,1,26,3,2,7,2,1,7,2,2
2019,012600261,012600261001,2,78,1,1,2,1,3,7,2,2
2019,012600291,012600291001,1,44,1,2,8,1,2,1,2,2
2019,012600291,012600291002,2,42,2,2,7,1,2,1,2,2
2019,012600291,012600291003,1,9,3,2,2,2,,,2,2
2019,012600291,012600291004,2,7,3,2,2,2,,,2,2
2019,012600311,012600311001,1,35,1,1,6,1,1,1,2,2
2019,012600321,012600321001,2,30,1,1,6,1,1,1,2,2
2019,012600331,012600331001,2,47,1,1,3,3,1,7,2,2
2019,012600351,012600351001,1,56,1,2,4,1,2,4,2,2
2019,012600351,012600351002,2,51,2,2,4,1,2,7,2,2
2019,012600351,012600351004,1,26,3,2,5,1,1,1,2,2
2019,012600371,012600371002,2,81,1,1,1,,3,7,2,2
2019,012600381,012600381001,1,69,6,2,4,1,2,7,2,2
2019,012600381,012600381002,2,69,6,2,4,1,2,7,2,2
2019,012600381,012600381004,1,48,1,2,6,1,4,3,2,2
2019,012600391,012600391001,2,57,1,2,5,1,2,1,2,2
2019,012600391,012600391002,1,57,2,2,4,1,2,7,2,2
2019,012600391,012600391003,1,24,3,2,4,1,1,1,2,2
2019,012700101,012700101001,2,74,1,1,6,1,3,7,2,2
2019,012700151,012700151001,1,76,1,2,5,4,2,7,2,2
2019,012700151,012700151002,2,68,2,2,4,1,2,4,2,2
2019,012700181,012700181001,2,57,1,2,8,1,3,3,2,2
2019,012700181,012700181002,2,24,3,2,4,1,1,1,2,2
2019,012700181,012700181003,2,20,3,4,6,2,1,7,2,2
2019,012700181,012700181004,1,25,3,2,6,2,1,7,2,2
2019,012700221,012700221001,1,55,1,2,7,4,2,1,2,2
2019,012700221,012700221002,2,53,2,2,6,4,2,6,2,2
2019,012700221,012700221003,1,25,3,2,6,2,1,7,2,2
2019,012700221,012700221004,1,23,3,2,4,1,1,7,2,2
2019,012700231,012700231001,2,66,1,1,2,1,3,1,2,2
2019,012700241,012700241001,2,68,1,2,2,1,2,2,2,2
2019,012700241,012700241002,1,77,2,2,3,1,2,7,2,2
2019,012700251,012700251001,1,39,1,1,5,1,1,4,2,2
2019,012700281,012700281001,1,40,1,2,6,1,2,1,2,2
2019,012700281,012700281002,2,38,2,2,4,1,2,7,2,2
2019,012700281,012700281003,1,8,3,2,2,2,,,2,2
2019,012700281,012700281004,2,6,3,2,2,2,,,2,2
2019,012700291,012700291001,1,51,1,2,4,1,2,4,2,2
2019,012700291,012700291002,2,50,2,2,4,1,2,1,2,2
2019,012700291,012700291003,1,23,3,2,6,2,1,7,2,2
2019,012700291,012700291004,1,22,3,2,6,3,1,7,2,2
2019,012700331,012700331001,1,62,1,2,3,1,2,4,1,2
2019,012700331,012700331002,2,59,2,2,2,1,2,7,2,2
2019,012700331,012700331003,2,11,5,2,2,2,,,2,2
2019,012700331,012700331004,2,8,5,2,2,2,,,2,2
2019,012700341,012700341001,1,47,1,2,6,1,2,2,2,2
2019,012700341,012700341002,2,41,2,2,5,1,2,7,2,2
2019,012700341,012700341003,2,13,3,2,2,2,,,2,2
2019,012700361,012700361001,1,60,1,2,3,1,2,2,2,2
2019,012700361,012700361002,2,58,2,2,3,1,2,1,2,2
2019,012700371,012700371001,1,44,1,2,6,1,2,1,2,2
2019,012700371,012700371002,2,43,2,2,4,1,2,1,2,2
2019,012700371,012700371003,2,15,3,2,3,2,1,7,2,2
2019,012800111,012800111001,1,44,1,2,6,1,2,4,2,2
2019,012800111,012800111002,2,41,2,2,6,1,2,7,2,2
2019,012800111,012800111003,1,9,3,2,2,2,,,2,2
2019,012800111,012800111004,2,7,3,2,2,2,,,1,2
2019,012800111,012800111005,1,2,3,2,1,,,,2,2
2019,012800121,012800121001,1,43,1,2,7,1,2,1,2,2
2019,012800121,012800121002,2,43,2,2,8,1,2,1,2,2
2019,012800121,012800121003,2,9,3,2,2,2,,,2,2
2019,012800121,012800121004,1,7,3,2,2,2,,,2,2
2019,012800121,012800121005,1,4,3,2,1,,,,2,2
2019,012800131,012800131001,1,56,1,2,4,1,2,2,2,2
2019,012800131,012800131002,2,53,2,2,4,1,2,7,2,2
2019,012800131,012800131003,1,33,3,2,6,1,1,2,2,2
2019,012800131,012800131004,1,18,3,2,6,2,1,7,2,2
2019,012800181,012800181001,1,67,1,2,2,4,2,7,2,2
2019,012800181,012800181002,2,58,2,2,2,4,2,2,1,2
2019,012800191,012800191001,1,26,1,2,4,1,2,4,2,2
2019,012800191,012800191002,2,26,2,2,5,1,2,4,2,2
2019,012800191,012800191003,1,4,3,2,1,,,,2,2
2019,012800191,012800191004,1,1,3,2,1,,,,2,2
2019,012800191,012800191005,2,57,6,2,6,1,3,7,2,2
2019,012800201,012800201001,1,49,1,2,4,1,2,1,2,2
2019,012800201,012800201002,2,47,2,2,4,1,2,1,2,2
2019,012800201,012800201003,2,23,3,2,6,1,1,1,2,2
2019,012800211,012800211001,1,45,1,2,4,1,2,4,2,2
2019,012800211,012800211002,2,41,2,2,5,1,2,7,2,2
2019,012800211,012800211003,2,15,3,2,4,2,1,7,2,2
2019,012800211,012800211004,2,5,3,2,1,,,,2,2
2019,012800221,012800221001,1,61,1,2,6,1,2,2,2,2
2019,012800221,012800221002,2,58,2,2,6,1,2,1,2,2
2019,012800221,012800221003,2,32,3,2,7,1,1,1,2,2
2019,012800221,012800221004,1,26,3,2,6,1,1,1,2,2
2019,012800241,012800241001,1,58,1,2,2,1,2,1,2,2
2019,012800241,012800241002,2,54,2,2,2,1,2,1,2,2
2019,012800241,012800241004,1,24,3,2,6,2,1,7,2,2
2019,012800241,012800241005,1,24,3,2,6,2,1,7,2,2
2019,012800241,012800241006,2,30,3,2,6,1,1,1,2,2
2019,012800251,012800251001,1,59,1,2,5,1,2,1,2,2
2019,012800251,012800251002,2,54,2,2,4,1,2,1,2,2
2019,012800251,012800251003,2,28,3,2,6,1,1,4,2,2
2019,012800261,012800261001,2,58,1,2,4,1,3,4,2,2
2019,012800261,012800261002,1,34,3,2,5,1,1,1,2,2
2019,012800271,012800271001,1,71,1,1,1,,3,7,1,2
2019,012800281,012800281001,1,59,1,2,4,1,2,1,2,2
2019,012800281,012800281002,2,55,2,2,4,1,2,1,2,2
2019,012800281,012800281003,2,81,6,2,5,1,3,7,2,2
2019,012800291,012800291001,1,70,1,2,6,1,2,3,2,2
2019,012800291,012800291002,2,65,2,2,4,1,2,7,2,2
2019,012800311,012800311001,1,53,1,2,8,1,2,1,2,2
2019,012800311,012800311002,2,43,2,2,6,1,2,2,2,2
2019,012800311,012800311003,1,20,3,2,6,2,1,7,2,2
2019,012800321,012800321001,2,58,1,2,6,1,1,3,2,2
2019,012800321,012800321002,2,50,8,2,7,1,1,1,2,2
2019,012800341,012800341001,1,35,1,2,6,1,2,1,2,2
2019,012800341,012800341002,2,35,2,2,6,1,2,1,2,2
2019,012800341,012800341003,1,3,3,2,1,,,,2,2
2019,012800341,012800341004,1,1,3,2,1,,,,2,2
2019,012800351,012800351001,1,47,1,1,6,1,1,7,2,2
2019,012800361,012800361001,2,71,1,1,3,1,2,7,2,2
2019,012800381,012800381001,1,39,1,2,4,1,2,2,2,2
2019,012800381,012800381002,2,27,2,2,6,1,2,7,2,2
2019,012800381,012800381003,1,0,3,2,1,,,,2,2
2019,012800391,012800391001,2,79,1,1,2,4,3,7,2,2
2019,012900101,012900101001,1,38,1,2,6,1,2,1,2,2
2019,012900101,012900101002,2,38,2,2,6,1,2,7,2,2
2019,012900101,012900101003,2,9,3,2,2,2,,,2,2
2019,012900101,012900101004,1,7,3,2,2,2,,,2,2
2019,012900121,012900121001,2,54,1,2,6,1,4,2,2,2
2019,012900121,012900121002,1,21,3,2,4,1,1,7,2,2
2019,012900121,012900121003,1,19,3,2,5,2,1,7,2,2
2019,012900131,012900131001,1,61,1,2,6,1,2,4,2,2
2019,012900131,012900131002,2,57,2,2,6,1,2,1,2,2
2019,012900131,012900131003,1,29,3,2,8,2,1,7,2,2
2019,012900131,012900131004,2,26,3,2,7,2,1,1,2,2
2019,012900151,012900151001,1,57,1,2,3,1,2,2,2,2
2019,012900151,012900151002,2,53,2,2,2,1,2,7,2,2
2019,012900151,012900151003,2,31,3,2,6,2,1,7,2,2
2019,012900151,012900151004,1,19,3,2,4,1,1,7,2,2
2019,012900161,012900161001,2,77,1,2,6,1,3,2,2,2
2019,012900161,012900161002,1,54,4,2,4,1,3,7,2,2
2019,012900161,012900161003,2,22,5,3,6,1,1,7,2,2
2019,012900171,012900171001,1,47,1,2,6,1,2,1,2,2
2019,012900171,012900171002,2,42,2,2,6,1,2,7,2,2
2019,012900171,012900171003,1,16,3,2,4,2,1,7,2,2
2019,012900171,012900171004,1,11,3,2,2,2,,,2,2
2019,012900181,012900181001,2,78,1,1,1,,3,7,2,2
2019,012900211,012900211001,1,67,1,2,4,1,2,4,2,2
2019,012900211,012900211002,2,61,2,2,4,1,2,7,2,2
2019,012900221,012900221001,1,71,1,2,4,1,2,7,1,2
2019,012900221,012900221002,2,68,2,2,2,1,2,7,1,2
2019,012900231,012900231001,1,47,1,2,6,1,2,4,2,2
2019,012900231,012900231002,2,47,2,2,6,1,2,1,2,2
2019,012900231,012900231003,2,16,3,2,4,2,1,7,2,2
2019,012900231,012900231004,2,12,3,2,3,2,,,2,2
2019,012900241,012900241001,1,50,1,1,4,1,1,1,2,2
2019,012900251,012900251001,1,38,1,2,6,1,2,1,2,2
2019,012900251,012900251002,2,35,2,2,6,1,2,1,2,2
2019,012900271,012900271001,1,74,1,2,3,1,2,4,2,2
2019,012900271,012900271002,2,65,2,2,3,1,2,7,2,2
2019,012900301,012900301001,1,45,1,2,5,1,2,1,2,2
2019,012900301,012900301002,2,40,2,2,5,1,2,7,2,2
2019,012900321,012900321001,1,59,1,1,3,1,4,1,2,2
2019,012900331,012900331001,1,59,1,2,4,1,2,4,2,2
2019,012900331,012900331002,2,53,2,2,5,1,2,1,2,2
2019,012900331,012900331003,2,27,3,2,6,1,1,7,2,2
2019,012900331,012900331004,1,26,3,2,5,1,1,7,2,2
2019,012900341,012900341001,1,52,1,2,6,1,2,1,2,2
2019,012900341,012900341002,2,49,2,2,6,1,2,2,2,2
2019,012900341,012900341003,2,20,3,2,6,2,1,7,2,2
2019,012900341,012900341004,1,17,3,2,4,2,1,7,2,2
2019,012900351,012900351001,1,62,1,2,2,1,2,2,2,2
2019,012900351,012900351002,2,59,2,2,2,1,2,7,1,2
2019,012900351,012900351003,1,35,3,2,4,1,1,1,2,2
2019,012900351,012900351004,2,26,3,2,5,1,1,1,2,2
2019,012900371,012900371001,1,57,1,2,4,1,2,4,2,2
2019,012900371,012900371002,2,49,2,2,4,1,2,7,2,2
2019,012900371,012900371003,1,26,3,2,6,1,1,1,2,2
2019,012900391,012900391001,1,45,1,2,6,1,2,1,2,2
2019,012900391,012900391002,2,47,2,2,6,1,2,1,2,2
2019,012900391,012900391003,1,18,3,2,5,2,1,7,2,2
2019,012900391,012900391004,2,16,3,2,4,2,1,7,2,2
2019,013500121,013500121001,2,54,1,2,6,1,4,1,2,2
2019,013500121,013500121002,2,20,3,2,6,3,1,7,2,2
2019,013500191,013500191001,1,71,1,2,6,1,2,7,2,2
2019,013500191,013500191002,2,69,2,2,4,1,2,7,2,2
2019,013501281,013501281001,2,44,2,2,6,1,2,3,2,2
2019,013501281,013501281002,1,52,1,2,7,1,2,1,2,2
2019,013501281,013501281003,2,19,3,4,6,2,1,7,2,2
2019,013501281,013501281004,1,17,3,4,4,2,1,7,2,2
2019,013501281,013501281005,2,14,3,2,3,2,,,2,2
2019,013501291,013501291001,1,40,1,2,5,4,2,1,2,2
2019,013501291,013501291002,2,39,2,2,5,1,2,7,2,2
2019,013501291,013501291003,1,8,3,2,2,2,,,1,2
2019,013501291,013501291004,1,3,3,2,1,,,,2,2
2019,013503311,013503311001,1,50,1,1,4,1,1,2,2,2
2019,013503321,013503321001,1,67,1,2,4,4,2,4,2,2
2019,013503321,013503321002,2,63,2,2,2,1,2,7,2,2
2019,013503331,013503331001,1,50,1,2,6,1,2,1,2,2
2019,013503331,013503331002,2,44,2,2,6,1,2,7,2,2
2019,013503331,013503331003,1,22,3,3,6,2,1,7,2,2
2019,013503341,013503341001,1,53,1,2,4,1,2,1,2,2
2019,013503341,013503341002,2,50,2,2,5,1,2,1,2,2
2019,013503341,013503341004,2,23,3,2,6,2,1,7,2,2
2019,013600101,013600101001,2,71,1,1,6,1,3,2,2,2
2019,013600131,013600131001,1,35,1,2,5,1,2,1,2,2
2019,013600131,013600131002,2,34,2,2,6,1,2,7,2,2
2019,013600131,013600131003,2,2,3,2,1,,,,2,2
2019,013600141,013600141001,1,49,1,2,4,1,2,2,2,2
2019,013600141,013600141002,2,46,2,2,6,1,2,1,2,2
2019,013600141,013600141003,2,18,3,2,4,1,1,7,2,2
2019,013600141,013600141004,2,15,3,2,3,2,1,7,2,2
2019,013600151,013600151001,2,64,1,1,4,1,3,2,2,2
2019,013600181,013600181001,1,66,1,2,4,1,2,7,2,2
2019,013600181,013600181002,2,64,2,2,3,1,2,7,2,2
2019,013600191,013600191001,1,82,1,2,6,1,2,7,2,2
2019,013600191,013600191002,2,77,2,2,6,1,2,2,2,2
2019,013600201,013600201001,2,59,1,2,3,1,2,7,1,2
2019,013600201,013600201002,1,69,2,2,2,1,2,7,2,2
2019,013600211,013600211001,1,71,1,2,6,1,2,7,2,2
2019,013600211,013600211002,2,65,2,2,4,1,2,7,2,2
2019,013600221,013600221001,1,56,1,2,7,1,2,3,2,2
2019,013600221,013600221002,2,51,2,2,7,1,2,1,2,2
2019,013600221,013600221003,1,24,3,2,6,2,1,7,2,2
2019,013600221,013600221004,1,23,3,2,6,2,1,7,2,2
2019,013600241,013600241001,1,48,1,2,4,1,3,2,2,2
2019,013600241,013600241002,2,16,3,2,4,2,1,7,2,2
2019,013600241,013600241003,2,14,3,2,3,2,,,2,2
2019,013600261,013600261001,1,37,1,3,6,1,2,1,2,2
2019,013600261,013600261002,2,32,2,2,6,1,2,7,2,2
2019,013600261,013600261003,2,4,3,2,1,,,,2,2
2019,013600301,013600301001,2,76,1,1,2,1,3,2,2,2
2019,013600321,013600321001,1,51,1,2,6,1,2,1,2,2
2019,013600321,013600321002,2,47,2,2,4,1,2,1,2,2
2019,013600321,013600321003,2,17,3,2,4,2,1,7,2,2
2019,013600331,013600331001,1,80,1,2,3,1,2,7,1,2
2019,013600331,013600331002,2,76,2,2,2,1,2,7,2,2
2019,013600351,013600351001,1,37,1,2,6,1,2,1,2,2
2019,013600351,013600351002,2,30,2,2,5,1,2,2,2,2
2019,013600351,013600351003,1,8,3,2,2,2,,,2,2
2019,013600351,013600351004,1,6,3,2,2,2,,,2,2
2019,013600361,013600361001,1,57,1,2,4,1,2,4,2,2
2019,013600361,013600361002,2,57,2,2,4,1,2,7,2,2
2019,013600361,013600361004,2,23,3,2,6,3,1,2,2,2
2019,013700141,013700141001,2,49,1,2,6,4,4,2,2,2
2019,013700141,013700141002,2,16,3,2,4,2,1,7,2,2
2019,013700141,013700141003,1,13,3,2,3,2,,,2,2
2019,013700151,013700151001,1,69,1,2,2,1,2,7,1,2
2019,013700151,013700151002,2,65,2,2,1,,2,7,2,2
2019,013700151,013700151003,1,42,3,2,6,4,1,7,2,2
2019,013700161,013700161001,2,48,1,1,4,1,4,1,2,2
2019,013700171,013700171001,1,77,1,1,5,1,3,7,2,2
2019,013700191,013700191001,1,72,1,2,3,1,3,7,2,2
2019,013700191,013700191003,2,39,3,2,5,1,1,7,2,2
2019,013700201,013700201001,1,37,1,2,6,1,2,4,2,2
2019,013700201,013700201002,2,33,2,2,6,1,2,7,2,2
2019,013700201,013700201003,2,2,3,2,1,,,,2,2
2019,013700201,013700201004,2,0,3,2,1,,,,2,2
2019,013700221,013700221001,1,71,1,2,4,1,2,7,2,2
2019,013700221,013700221002,2,67,2,2,3,1,2,7,2,2
2019,013700231,013700231001,1,66,1,2,6,4,2,2,2,2
2019,013700231,013700231002,2,63,2,2,6,1,2,7,2,2
2019,013700241,013700241001,1,38,1,2,6,1,2,1,2,2
2019,013700241,013700241002,2,38,2,2,6,1,2,7,2,2
2019,013700241,013700241003,2,3,3,2,1,,,,2,2
2019,013700241,013700241004,2,1,3,2,1,,,,2,2
2019,013700251,013700251001,1,60,1,2,4,1,2,7,2,2
2019,013700251,013700251002,2,56,2,2,3,1,2,2,2,2
2019,013700251,013700251003,1,33,3,2,5,1,1,1,2,2
2019,013700251,013700251004,1,25,3,2,4,1,1,7,2,2
2019,013700261,013700261001,1,51,1,2,5,1,4,6,2,2
2019,013700261,013700261002,2,80,6,2,3,1,3,7,2,2
2019,013700271,013700271001,1,43,1,2,6,1,2,1,2,2
2019,013700271,013700271002,2,45,2,2,6,1,2,2,2,2
2019,013700271,013700271003,2,14,3,2,3,2,,,2,2
2019,013700271,013700271004,1,11,3,2,2,2,,,2,2
2019,013700271,013700271005,1,9,3,2,2,2,,,2,2
2019,013700281,611501291003,2,35,1,1,5,1,1,7,2,2
2019,013700311,013700311001,1,48,1,2,4,1,4,1,2,2
2019,013700311,013700311002,1,20,3,2,6,2,1,7,2,2
2019,013700311,013700311003,1,18,3,2,6,2,1,7,2,2
2019,013700341,013700341001,1,36,1,1,4,1,1,1,2,2
2019,013700351,013700351001,1,40,1,2,4,1,2,3,1,2
2019,013700351,013700351002,2,39,2,2,5,1,2,2,2,2
2019,013700351,013700351003,2,9,3,2,2,2,,,2,2
2019,013700351,013700351004,2,8,3,2,2,2,,,2,2
2019,013700351,013700351005,2,4,3,2,1,,,,2,2
2019,013700361,013700361001,1,38,1,2,5,1,2,6,2,2
2019,013700361,013700361002,2,41,2,2,6,1,2,7,2,2
2019,013700381,013700381001,1,62,1,1,1,,1,7,2,2
2019,013700391,013700391001,1,39,1,1,4,1,1,1,2,2
2019,013800101,013800101001,1,64,2,2,6,1,2,7,2,2
2019,013800101,013800101002,2,60,1,2,4,1,2,7,2,2
2019,013800111,013800111001,2,27,1,1,5,1,1,1,2,2
2019,013800121,013800121001,1,65,1,2,2,1,2,2,2,2
2019,013800121,013800121002,2,61,2,2,2,1,2,1,2,2
2019,013800131,013800131001,2,40,1,1,8,2,1,7,2,2
2019,013800141,013800141001,1,66,1,2,3,1,2,7,2,2
2019,013800141,013800141002,2,61,2,2,7,1,2,7,2,2
2019,013800141,013800141003,2,35,3,2,7,1,1,7,2,2
2019,013800151,013800151001,1,51,1,2,5,1,2,1,2,2
2019,013800151,013800151002,2,50,2,2,4,1,2,1,2,2
2019,013800151,013800151003,2,20,3,2,6,2,1,7,2,2
2019,013800151,013800151004,2,17,3,2,4,2,1,7,2,2
2019,013800161,013800161001,1,44,1,2,5,1,2,1,2,2
2019,013800161,013800161002,2,39,2,2,4,1,2,7,2,2
2019,013800161,013800161003,2,12,3,2,2,2,,,2,2
2019,013800161,013800161004,1,8,3,2,2,2,,,2,2
2019,013800171,013800171001,1,35,1,2,4,1,2,7,2,2
2019,013800171,013800171002,2,34,2,2,6,1,2,1,2,2
2019,013800171,013800171003,2,5,3,2,1,,,,2,2
2019,013800181,013800181001,1,35,1,1,4,1,1,1,2,2
2019,013800201,013800201001,2,59,1,2,4,1,4,7,2,2
2019,013800201,013800201002,2,34,3,2,7,1,1,1,2,2
2019,013800201,013800201003,2,31,3,2,6,1,1,1,2,2
2019,013800221,013800221001,1,49,1,2,5,1,2,4,2,2
2019,013800221,013800221002,2,49,2,2,5,1,2,1,2,2
2019,013800221,013800221003,2,19,3,2,6,2,1,7,2,2
2019,013800231,013800231001,1,52,1,2,4,1,2,4,2,2
2019,013800231,013800231002,2,51,2,2,4,1,2,2,2,2
2019,013800231,013800231003,2,27,3,2,6,1,1,1,2,2
2019,013800241,013800241001,2,67,1,1,5,1,4,7,2,2
2019,013800251,013800251001,1,64,1,2,4,1,2,7,2,2
2019,013800251,013800251002,2,62,2,2,2,1,2,7,2,2
2019,013800261,013800261001,1,57,1,2,4,1,2,7,2,2
2019,013800261,013800261002,2,57,2,2,5,1,2,7,2,2
2019,013800261,013800261003,2,23,3,2,6,1,1,1,2,2
2019,013800261,013800261004,1,22,3,2,6,3,1,7,2,2
2019,013800301,013800301001,1,41,1,2,6,1,2,1,2,2
2019,013800301,013800301002,2,41,2,2,5,1,2,7,2,2
2019,013800301,013800301003,1,13,3,2,3,2,,,2,2
2019,013800301,013800301004,1,10,3,2,2,2,,,2,2
2019,013800301,013800301005,2,6,3,2,2,2,,,2,2
2019,013800311,013800311001,1,52,1,2,6,1,2,3,2,2
2019,013800311,013800311002,2,51,2,2,5,1,2,7,2,2
2019,013800311,013800311003,2,13,3,2,3,2,,,2,2
2019,013800311,013800311004,1,11,3,2,2,2,,,2,2
2019,013800331,013800331001,2,60,1,1,3,1,3,7,2,2
2019,013800341,013800341001,1,58,1,2,2,1,2,4,2,2
2019,013800341,013800341002,2,53,2,2,3,1,2,1,2,1
2019,013800351,013800351001,1,62,2,2,3,1,2,7,2,2
2019,013800351,013800351002,2,59,1,2,3,1,2,1,2,2
2019,013800351,013800351003,2,17,5,2,4,2,1,7,2,2
2019,013800361,013800361001,1,70,1,2,7,1,2,7,2,2
2019,013800361,013800361002,2,64,2,2,6,1,2,7,2,2
2019,013800381,013800381001,1,86,1,2,6,1,2,7,2,2
2019,013800381,013800381002,2,82,2,2,4,1,2,7,2,2
2019,013900101,013900101001,1,77,1,2,3,1,2,2,2,2
2019,013900101,013900101002,2,74,2,2,3,1,2,2,2,2
2019,013900131,013900131001,2,72,1,2,4,1,3,2,2,2
2019,013900131,013900131002,1,50,3,2,6,1,1,7,2,2
2019,013900151,013900151001,1,37,1,2,4,1,2,1,2,2
2019,013900151,013900151002,2,35,2,2,5,1,2,2,2,2
2019,013900151,013900151003,1,3,3,2,1,,,,2,2
2019,013900171,013900171001,1,47,1,2,6,1,2,1,2,2
2019,013900171,013900171002,2,46,2,2,7,1,2,1,2,2
2019,013900171,013900171003,1,18,3,3,6,2,1,7,2,2
2019,013900171,013900171004,1,15,3,2,4,2,1,7,2,2
2019,013900181,013900181001,1,62,1,2,4,1,2,1,2,2
2019,013900181,013900181002,2,58,2,2,4,1,2,7,2,2
2019,013900181,013900181003,1,28,3,2,6,4,1,2,2,2
2019,013900181,013900181004,2,81,6,2,2,1,3,7,2,2
2019,013900201,013900201001,1,67,1,2,4,1,2,7,2,2
2019,013900201,013900201002,2,65,2,2,4,1,2,7,2,2
2019,013900211,013900211001,1,45,1,2,4,1,2,1,2,2
2019,013900211,013900211002,2,38,2,2,4,1,2,7,2,2
2019,013900241,013900241001,1,40,1,2,5,1,2,1,2,2
2019,013900241,013900241002,2,35,2,2,7,1,2,1,2,2
2019,013900241,013900241003,2,7,3,2,2,2,,,2,2
2019,013900241,013900241004,2,5,3,2,1,,,,2,2
2019,013900251,013900251001,1,75,1,2,4,1,2,4,2,2
2019,013900251,013900251002,2,75,2,2,2,1,2,7,2,2
2019,013900301,013900301001,1,74,1,1,3,4,4,2,2,2
2019,013900311,013900311001,1,56,1,2,8,1,2,1,2,2
2019,013900311,013900311002,2,52,2,2,6,1,2,2,2,2
2019,013900311,013900311003,1,24,3,2,5,1,1,7,2,2
2019,013900321,013900321001,1,65,1,1,3,1,4,7,2,2
2019,013900341,013900341001,1,39,1,2,4,1,2,1,2,2
2019,013900341,013900341002,2,36,2,2,6,1,2,3,2,2
2019,013900341,013900341003,1,2,3,2,1,,,,2,2
2019,013900351,013900351001,2,39,1,1,4,1,1,2,2,2
2019,013900381,013900381001,1,50,1,2,3,1,2,2,2,2
2019,013900381,013900381002,2,52,2,2,4,1,2,7,1,2
2019,013900381,013900381003,1,24,3,2,5,1,1,2,2,2
2019,013900381,013900381004,2,22,3,2,4,1,1,2,2,2
2019,013900391,013900391001,1,50,1,2,6,1,2,4,2,2
2019,013900391,013900391002,2,49,2,2,5,1,2,7,2,2
2019,013900391,013900391003,1,19,3,4,6,2,1,7,2,2
2019,013900391,013900391004,2,17,3,2,4,2,1,7,2,2
2019,014500101,014500101001,1,45,1,2,4,1,2,1,2,2
2019,014500101,014500101002,2,41,2,2,4,1,2,1,2,2
2019,014500101,014500101004,1,15,3,2,4,2,1,7,2,2
2019,014500111,014500111002,2,58,1,2,6,1,3,1,2,2
2019,014500111,014500111003,2,32,3,2,6,1,1,1,2,2
2019,014500141,014500141001,2,69,1,2,2,1,3,1,2,2
2019,014500141,014500141002,1,44,3,2,5,1,1,7,2,2
2019,014500141,014500141003,1,37,3,2,5,1,1,1,2,2
2019,014500151,014500151002,2,75,6,2,4,1,3,7,2,2
2019,014500151,014500151003,1,47,1,2,6,1,1,1,2,2
2019,014500191,014500191001,1,51,1,2,5,1,2,7,2,2
2019,014500191,014500191002,2,44,2,2,4,1,2,1,2,2
2019,014500191,014500191003,1,18,3,2,4,1,1,7,2,2
2019,014501201,014501201001,1,57,1,2,3,1,2,1,2,2
2019,014501201,014501201002,2,62,2,2,3,1,2,1,2,2
2019,014503351,014503351001,1,55,1,2,6,1,2,1,2,2
2019,014503351,014503351002,2,54,2,2,6,1,2,7,2,2
2019,014503351,014503351003,1,28,3,2,6,4,1,7,2,2
2019,014600111,014600111001,2,78,1,1,4,1,3,7,2,2
2019,014600141,014600141001,2,79,1,1,2,1,3,7,2,2
2019,014600151,014600151001,2,37,1,1,6,1,1,1,2,2
2019,014600171,014600171001,1,37,1,2,6,1,2,1,2,2
2019,014600171,014600171002,2,38,2,2,6,1,2,7,2,2
2019,014600171,014600171003,1,6,3,2,2,2,,,2,2
2019,014600171,014600171004,2,3,3,2,1,,,,2,2
2019,014600181,014600181001,2,33,1,1,6,1,1,2,2,2
2019,014600301,014600301001,1,51,1,2,7,1,2,1,2,2
2019,014600301,014600301002,2,51,2,2,6,1,2,1,2,2
2019,014600301,014600301003,1,26,3,2,6,2,1,7,2,2
2019,014600331,014600331001,1,62,1,2,3,1,2,2,2,2
2019,014600331,014600331002,2,59,2,2,2,1,2,7,2,2
2019,014600331,014600331003,2,36,3,2,6,1,1,1,2,2
